,total_price
16062,7098671.932746275
16063,47046039.10770252
16064,6521007.320336757
16065,3246752.8048387617
16066,5686701.538955403
16067,5823007.3405258525
16068,9570885.316206373
16069,4892697.308754643
16070,9035286.764831843
16071,4721935.399593904
16072,11239323.003502667
16073,21970172.19088292
16074,2636755.259842924
16075,21328749.890695736
16076,7692928.849721612
16077,13724124.795454565
16078,4304371.181288745
16079,209263618.24089968
16080,3135868.350416375
16081,9035286.764831843
16082,4189887.894064157
16083,2846855.742828628
16084,7996131.480594058
16085,4100696.485172515
16086,2678311.4319582246
16087,995774.8627492072
16088,2776195.442726633
16089,4304668.59822623
16090,7001229.733328252
16091,6807737.255591475
16092,4721935.399593904
16093,4304397.471999548
16094,2776793.4949826873
16095,1648820.7548277813
16096,3664956.0002860017
16097,2105659.4011185905
16098,33059830.09782814
16099,2706145.208342406
16100,15853382.733703844
16101,20834281.34322309
16102,63613996.89098423
16103,5596452.0
16104,25196452.0
16105,24897052.802409645
16106,24450214.59469858
16107,8047054.20620049
16108,1506032.0853708796
16109,560450.9053027403
16110,5596452.0
16111,5942036.990233806
16112,10393724.919756535
16113,762137.424949238
16114,13601115.367649335
16115,1506039.942859249
16116,1314591.0790058274
16117,465958.8088193693
16118,10116885.458271872
16119,13968353.829449698
16120,1796487.4001305369
16121,7001229.733328252
16122,4020220.660925066
16123,4304371.181288745
16124,4807052.8285254985
16125,7793548.813915169
16126,2169632.174236504
16127,38110565.467150986
16128,5823023.763992675
16129,4892697.308754643
16130,3900529.23473204
16131,4304371.181288745
16132,3135872.7595133437
16133,9035319.645317554
16134,1796452.0
16135,679442.6831399546
16136,3900503.835490426
16137,1235682.4845413263
16138,32241659.33729198
16139,3359026.900298805
16140,6052645.302820528
16141,7493026.53878188
16142,19443269.91881453
16143,2107752.2606571503
16144,601223.5405015525
16145,3135839.6913398136
16146,4386802.820635427
16147,61579332.196035
16148,1506032.0853708796
16149,9842597.603296688
16150,8510461.114525001
16151,1562558.7952436225
16152,1010856.6905562369
16153,6052645.302820528
16154,67958168.62524498
16155,4141154.7771430383
16156,19443269.91881453
16157,488121.78972804156
16158,10116919.6286734
16159,1314591.0790058274
16160,2339265.626986724
16161,7001235.5659957165
16162,9035286.764831843
16163,26711353.47068248
16164,3641686.949704998
16165,11815402.03862225
16166,61579307.91270579
16167,5596460.100002025
16168,9035286.764831843
16169,7996131.480594058
16170,10116885.458271872
16171,2954055.125904814
16172,12401164.204718307
16173,13601115.367649335
16174,4304376.110792749
16175,11011639.469480127
16176,9035286.764831843
16177,10116885.458271872
16178,12996452.0
16179,6521007.320336757
16180,7501800.105344312
16181,3742898.108430241
16182,7001229.733328252
16183,79559919.66617498
16184,7996131.480594058
16185,659477.9258445629
16186,2990117.114702715
16187,4428222.905897435
16188,1796452.0
16189,2432573.643345912
16190,12401164.204718307
16191,3703854.885326977
16192,1917939.7286812125
16193,3789984.5419896482
16194,19443269.91881453
16195,8771452.0
16196,639757.76355378
16197,11239357.27449937
16198,18924737.55162549
16199,19443269.91881453
16200,9570950.216204217
16201,14215011.127100045
16202,32241667.48437811
16203,1619870.4205636794
16204,3135839.6913398136
16205,7493026.53878188
16206,1796452.0
16207,987046.5552827351
16208,1979785.956386184
16209,1034926.8058230493
16210,2636771.8355064723
16211,8200484.510353852
16212,7098671.932746275
16213,987021.4150420949
16214,4386802.820635427
16215,4721949.824579904
16216,14838002.464346325
16217,8303318.225613939
16218,5152761.110618505
16219,6807750.7349141985
16220,2706145.208342406
16221,18353993.68382934
16222,1395448.4085554392
16223,62594658.99725995
16224,1979833.235681377
16225,10116885.458271872
16226,1506032.0853708796
16227,3404313.9421664644
16228,1059229.4915932843
16229,7493026.53878188
16230,3510814.68383531
16231,2432568.947567237
16232,54634673.86662602
16233,9035286.764831843
16234,19443269.91881453
16235,7996131.480594058
16236,4789987.0744279735
16237,3510826.9214896737
16238,2432530.7106346684
16239,7996157.931695943
16240,4304371.181288745
16241,1796492.200168337
16242,11815402.03862225
16243,38110565.467150986
16244,4721935.399593904
16245,7493026.53878188
16246,3884640.671963516
16247,3284027.1003012056
16248,3900503.835490426
16249,5240482.134723621
16250,13601115.367649335
16251,2105889.7819088446
16252,5152761.110618505
16253,2197321.484926715
16254,6521008.2690200815
16255,2499939.7047675555
16256,10449396.942795703
16257,1288144.369159838
16258,11815426.43842587
16259,13906919.120689288
16260,5596452.0
16261,1796452.0
16262,4722003.282014604
16263,26102038.54375651
16264,720249.1607546113
16265,11815419.467051664
16266,3587593.4007675936
16267,6521007.320336757
16268,25196452.0
16269,2990101.9422798124
16270,3511490.071905805
16271,1093639.7841344029
16272,1507328.7835517782
16273,3135844.100422453
16274,1288074.6454228587
16275,33059805.45030997
16276,67958168.62524498
16277,5986748.6344243735
16278,1395401.5402226066
16279,7001229.733328252
16280,3510814.68383531
16281,11011639.469480127
16282,4935716.183393873
16283,538721.253101335
16284,2932502.0580216
16285,1979799.020360187
16286,5777448.326821941
16287,679442.6831399546
16288,1034926.8058230493
16289,1235699.1122734193
16290,15469958.473629424
16291,13601115.367649335
16292,5601432.465273824
16293,2918164.6960794367
16294,622539.245569027
16295,11239323.003502667
16296,6521007.320336757
16297,3742898.108430241
16298,1423397.4887190454
16299,1235682.4845413263
16300,5732012.947185027
16301,10841917.46657308
16302,7996143.688791213
16303,679442.6831399546
16304,1235689.2395467935
16305,8510295.87633061
16306,7793801.939829676
16307,10227316.369534662
16308,14215019.785622753
16309,4386802.820635427
16310,3246752.8048387617
16311,12996452.0
16312,29196159.58473264
16313,227795133.89425
16314,2637470.810140704
16315,16110753.74402886
16316,6521007.320336757
16317,1094613.6728651463
16318,17551031.799004067
16319,1466941.7795732163
16320,9570885.316206373
16321,1562555.9491927398
16322,1506032.0853708796
16323,11239323.003502667
16324,41609010.48169731
16325,1034926.8058230493
16326,1389988.0053229677
16327,50792894.56269407
16328,41609010.48169731
16329,4849813.672331568
16330,7001229.733328252
16331,1562601.4862440275
16332,894076.5408527426
16333,1796452.0
16334,5152797.845660822
16335,5777448.326821941
16336,3359026.900298805
16337,16369519.73620886
16338,10282684.448243497
16339,987064.1061747216
16340,41166097.7758668
16341,3162439.958271998
16342,3510822.3323675226
16343,23301241.84799472
16344,8510501.64481534
16345,1395449.498523934
16346,6251950.181453277
16347,11239323.003502667
16348,6521007.320336757
16349,1235682.4845413263
16350,7996131.480594058
16351,2706203.768078332
16352,18084995.81999832
16353,5240482.134723621
16354,1314591.0790058274
16355,2990101.9422798124
16356,8719005.607927613
16357,10227353.985299556
16358,7001229.733328252
16359,2234323.4385358067
16360,3510814.68383531
16361,6145354.419774593
16362,5596467.300007225
16363,2080243.6519553226
16364,5453093.909051823
16365,921552.1585987969
16366,36400319.19675123
16367,25950189.5928233
16368,8303318.225613939
16369,2432960.0501113543
16370,2042355.5727794662
16371,30754360.6770375
16372,1194406.5040565159
16373,8149717.856612463
16374,5152761.110618505
16375,38110668.86932563
16376,6711689.524449895
16377,12048553.923287699
16378,5597515.834927335
16379,1858706.4836195528
16380,1796479.60007935
16381,4892703.322240774
16382,7493105.14293054
16383,1091316.3460935098
16384,3900503.835490426
16385,2105646.0367714697
16386,14587734.195599118
16387,9897249.90532717
16388,33059856.38852097
16389,2105640.3092036783
16390,411656.4108600208
16391,1562555.9491927398
16392,2432519.97749979
16393,9570885.316206373
16394,1290446.085035877
16395,5732012.947185027
16396,7493026.53878188
16397,3510814.68383531
16398,5596573.5004556235
16399,20834351.69949946
16400,47601889.24089042
16401,563875.4614174765
16402,1450333.8326917398
16403,23711579.98521269
16404,7216210.537157812
16405,18084995.81999832
16406,1235682.4845413263
16407,3900503.835490426
16408,805171.9912948171
16409,6521007.320336757
16410,9570885.316206373
16411,3359026.900298805
16412,2846855.742828628
16413,25196459.500000376
16414,30146923.114825554
16415,3540162.4002239243
16416,1108523.8173477352
16417,7493026.53878188
16418,4386802.820635427
16419,33884803.10242114
16420,1506032.0853708796
16421,1796473.6000486
16422,4060377.465119637
16423,22257277.00723851
16424,1466941.7795732163
16425,5240819.091418437
16426,2432721.226636426
16427,4020198.199736588
16428,8719305.29620018
16429,3135839.6913398136
16430,7493026.53878188
16431,31027392.22244537
16432,7493732.9912614925
16433,8510295.87633061
16434,427189.9465974333
16435,4849809.390100185
16436,6807736.29278306
16437,6145354.419774593
16438,25196458.00000024
16439,3664956.0002860017
16440,6521007.320336757
16441,2939680.149461872
16442,4181751.863247432
16443,3135839.6913398136
16444,22257277.00723851
16445,1420902.2835806487
16446,19443269.91881453
16447,11011644.007321343
16448,1025270.725657185
16449,8663270.353679629
16450,16499423.508286456
16451,22980547.329856746
16452,1034926.8058230493
16453,9036558.526873443
16454,2234323.4385358067
16455,9462927.057971073
16456,3900910.2303227996
16457,7493026.53878188
16458,3284027.1003012056
16459,7996138.602041624
16460,29038695.32467917
16461,3135839.6913398136
16462,5373021.810212164
16463,5373021.810212164
16464,987543.2482471536
16465,5596452.0
16466,1970906.7390653603
16467,9035286.764831843
16468,2105640.3092036783
16469,1163821.7084169462
16470,2776180.6679028864
16471,8510295.87633061
16472,3359026.900298805
16473,3805666.1637758208
16474,5450039.227851071
16475,2741112.0365773146
16476,12996452.0
16477,3031751.1417720364
16478,1395401.5402226066
16479,1288805.233723468
16480,1979844.4334703817
16481,7997560.900295229
16482,6238547.662930205
16483,12697626.944780193
16484,2706188.4309606142
16485,11583803.981001925
16486,9036523.523432227
16487,565881876.949238
16488,3209629.724595746
16489,10673092.682967037
16490,18084995.81999832
16491,3135839.6913398136
16492,14215025.970282914
16493,4020199.0019211336
16494,4141189.631075066
16495,1184156.4092237311
16496,1439271.1517719943
16497,2918164.6960794367
16498,2932502.0580216
16499,8510295.87633061
16500,5777454.696438526
16501,4020198.199736588
16502,4721935.399593904
16503,5373026.247272635
16504,12697626.944780193
16505,7196707.3354432015
16506,12401164.204718307
16507,9570885.316206373
16508,31430407.88138012
16509,1677964.7404109626
16510,16760288.908173893
16511,2042460.0351259988
16512,11815402.03862225
16513,1034926.8058230493
16514,3510841.4537237925
16515,6521007.320336757
16516,790765867.0420947
16517,367214.9936490925
16518,5868689.653695409
16519,8221027.734348734
16520,8510295.87633061
16521,762137.424949238
16522,37252153.31572198
16523,1069016.660301392
16524,9035286.764831843
16525,143304802.55998656
16526,2776180.6679028864
16527,1856865.544073633
16528,69427415.3040015
16529,33059805.45030997
16530,6052645.302820528
16531,11526147.738965996
16532,4141154.7771430383
16533,1707301.099016841
16534,9301773.246392136
16535,3359765.6161915213
16536,806581.5947329093
16537,2932502.0580216
16538,1562555.9491927398
16539,12401164.204718307
16540,5823007.3405258525
16541,2105640.3092036783
16542,2247381.4557893104
16543,1235688.719930469
16544,5596452.0
16545,1314593.2087952257
16546,12996452.0
16547,13601115.367649335
16548,3135874.964062655
16549,2671369.1703311605
16550,43396452.0
16551,24450214.59469858
16552,19032314.60302405
16553,987035.6453342562
16554,11239323.003502667
16555,5091662.3407310285
16556,4060377.465119637
16557,6807736.29278306
16558,10673092.682967037
16559,11815402.03862225
16560,5243038.970146495
16561,5417455.734915347
16562,3209629.724595746
16563,2636755.259842924
16564,7793548.813915169
16565,3900503.835490426
16566,704072.649564098
16567,4014547.400350189
16568,4553294.89365591
16569,135330903.56583866
16570,6521007.320336757
16571,16113112.55988381
16572,46124384.67718459
16573,2332655.4079178884
16574,4060377.465119637
16575,3135839.6913398136
16576,4041757.865810643
16577,7996131.480594058
16578,1093639.7841344029
16579,11815402.03862225
16580,7001229.733328252
16581,11239323.003502667
16582,14963680.582235733
16583,4387735.759669777
16584,4020198.199736588
16585,1562555.9491927398
16586,5417455.734915347
16587,4978877.71666254
16588,699719.058243775
16589,7493026.53878188
16590,4386802.820635427
16591,7996131.480594058
16592,9577857.513569247
16593,8771452.0
16594,12107082.755757647
16595,2568016.884206207
16596,1466150.120731658
16597,1702126.9459704468
16598,1979897.9343413338
16599,1736845.7584895587
16600,6521007.320336757
16601,2332723.45847022
16602,762353.8134175804
16603,2169632.174236504
16604,7493026.53878188
16605,2726129.973364
16606,7493585.728863764
16607,4721935.399593904
16608,54868147.10011557
16609,3626214.368941074
16610,14838002.464346325
16611,62593887.84475247
16612,7493026.53878188
16613,2990101.9422798124
16614,7001368.745689536
16615,679466.4303764685
16616,2776355.8569142995
16617,9897249.90532717
16618,7001229.733328252
16619,1506032.0853708796
16620,11823064.416218804
16621,19061990.23834748
16622,2432519.97749979
16623,2954101.1660155486
16624,4978865.616574794
16625,1562555.9491927398
16626,6052645.302820528
16627,16760313.753914544
16628,34716617.774818525
16629,2292189.341550161
16630,659461.654341505
16631,2365774.4748755083
16632,16760304.600219173
16633,6521012.063753842
16634,396457.10002167494
16635,3900503.835490426
16636,4428227.054693119
16637,1506032.0853708796
16638,987021.4150420949
16639,1288471.8792991354
16640,3664956.0002860017
16641,1736828.5773342568
16642,9570885.316206373
16643,46124384.67718459
16644,1261771.2009909516
16645,7493026.53878188
16646,1591144.8456059268
16647,18084995.81999832
16648,5596452.0
16649,4721960.855461892
16650,639757.76355378
16651,3510814.68383531
16652,3510814.68383531
16653,5596452.0
16654,987022.8380674687
16655,257272.74885066913
16656,8510446.565206073
16657,762137.424949238
16658,1506032.0853708796
16659,9035286.764831843
16660,1395401.5402226066
16661,12401164.204718307
16662,533687.6675474218
16663,2105640.9455998167
16664,23711731.36389798
16665,9355386.43583914
16666,1796460.40000735
16667,7998424.6987198675
16668,9419860.602029946
16669,4721935.399593904
16670,3900503.835490426
16671,7001238.482330071
16672,8149230.445298223
16673,23126132.32921524
16674,2042355.5727794662
16675,6052645.302820528
16676,1184156.4092237311
16677,1796452.0
16678,9035286.764831843
16679,2432519.97749979
16680,1506041.0653588702
